,POI_yelp_id,station_ebikes,station_empty_slots,station_free_bikes,station_has_ebikes,station_id,station_normal_bikes,station_renting,station_returning,station_slots,station_distance_min,station_distance_max,station_distance_mean,station_distance_median,station_distance_25_percentile,station_distance_75_percentile,station_distance_IQR,POI_category_name,POI_category_count,POI_alias,POI_name,POI_is_closed,POI_url,POI_review_count,POI_rating,POI_price
1397,ZOu3gVwRIV9T20f56yyVCw,16,63,30,6,6,14,6,6,92,36.93531001195634,382.8375516437261,265.4384028681723,299.146409273665,233.20098679794427,347.2957705934044,114.09478379546016,['Restaurant'],1,café-calabria-vancouver-3,Café Calabria,False,https://www.yelp.com/biz/caf%C3%A9-calabria-vancouver-3?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,96,3.5,$$
1398,ZT_PSXXxqy8FQant8zaDRw,2,9,13,1,1,11,1,1,22,109.6501772958582,109.6501772958582,109.6501772958582,109.6501772958582,109.6501772958582,109.6501772958582,0.0,['Restaurant'],1,dids-pizza-vancouver,Did's Pizza,False,https://www.yelp.com/biz/dids-pizza-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,47,4.0,$
1399,ZUAiCamzP6ELtp65CeddHQ,1,34,29,3,3,28,3,3,64,76.9788999128225,1090.5586054128617,477.52885056731566,265.0490463762627,171.0139731445426,677.8038258945621,506.7898527500195,['Restaurant'],1,renaissance-european-bakery-and-cafe-vancouver,Renaissance European Bakery & Cafe,False,https://www.yelp.com/biz/renaissance-european-bakery-and-cafe-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,5.0,
1400,ZVcBdyUIupDQzbMvP1dzPg,31,248,285,27,27,254,27,27,537,127.1143102381292,1286.060006774297,727.1822293858778,718.6638545032523,583.9905164967331,915.6267997988558,331.6362833021227,['Bar' 'Restaurant'],2,the-keg-steakhouse-bar-granville-island-vancouver-4,The Keg Steakhouse + Bar - Granville Island,False,https://www.yelp.com/biz/the-keg-steakhouse-bar-granville-island-vancouver-4?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,199,3.5,$$$
1401,ZWAobV9Ek53H6elHoa9TuA,1,12,29,2,2,28,2,2,44,173.3529018892055,245.6959837354664,209.52444281233596,209.52444281233596,191.43867235077073,227.61021327390117,36.171540923130436,['Restaurant'],1,thai-express-vancouver-2,Thai Express,False,https://www.yelp.com/biz/thai-express-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,31,2.5,$
1402,Za5kPZ633_EQi-3nNCEFSQ,1,14,2,1,1,1,1,1,18,203.28047632757367,203.28047632757367,203.28047632757367,203.28047632757367,203.28047632757367,203.28047632757367,0.0,['Restaurant'],1,sushi-owl-vancouver,Sushi Owl,False,https://www.yelp.com/biz/sushi-owl-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,4.0,
1403,ZaO2ZLbdk-D269iNtYqDWg,24,194,238,27,27,214,27,27,434,49.57837860127109,1080.0902210111424,579.8738876319435,539.3942353330942,442.8108399484498,806.1158874047028,363.30504745625296,['Bar' 'Restaurant'],2,la-boqueria-vancouver-2,La Boqueria,False,https://www.yelp.com/biz/la-boqueria-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,28,4.0,
1404,ZcVWoiXWQ3vUCPI4RdsfRw,12,64,57,7,7,45,7,7,120,306.28444430380443,740.6948936109119,491.67979610847584,461.0106188435744,354.91817701537644,611.9661309851436,257.0479539697672,['Restaurant'],1,pho-win-vancouver-2,Pho Win,False,https://www.yelp.com/biz/pho-win-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,38,4.0,$
1405,ZdGTTzkwTb2bYI5CBQsKVw,13,72,65,8,8,52,8,8,136,271.144760861955,689.7535597914253,457.55206660425074,446.0452411849419,336.1950368793616,567.8101858949383,231.61514901557666,['Restaurant'],1,koko-japanese-restaurant-vancouver-5,Koko Japanese Restaurant,False,https://www.yelp.com/biz/koko-japanese-restaurant-vancouver-5?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,49,4.0,$$
1406,ZfsWvQRC1nhMOcD67rcFtQ,1,47,29,4,4,28,4,4,78,61.52884736882386,265.87184431375505,178.40890445572649,193.1174630701635,138.2470709053105,233.2792966205795,95.03222571526899,['Restaurant'],1,wasabi-restaurant-vancouver,Wasabi Restaurant,False,https://www.yelp.com/biz/wasabi-restaurant-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,3.5,
1407,ZhOsv4f2cTw8n3K4BgHAAw,5,56,22,4,4,17,4,4,78,47.21081512236464,217.8367443176459,123.69892547897047,114.87407123793565,94.92455305729376,143.64844365961235,48.72389060231859,['Restaurant'],1,the-chopped-leaf-vancouver,The Chopped Leaf,False,https://www.yelp.com/biz/the-chopped-leaf-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,96,3.0,$$
1408,ZhZO2V1k7SfOtbwp8fxe4A,2,11,9,1,1,7,1,1,20,588.0841227480914,588.0841227480914,588.0841227480914,588.0841227480914,588.0841227480914,588.0841227480914,0.0,['Restaurant'],1,grandmamas-cafe-vancouver,Grandmama's Cafe,False,https://www.yelp.com/biz/grandmamas-cafe-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,9,3.5,
1409,Zi8Ywk36Ws_4zjw2gjMMFA,12,100,44,9,9,32,9,9,144,60.8539806349312,977.1534043301284,428.24897650825875,406.3034238830982,159.20447148063263,590.1539982927577,430.9495268121251,['Restaurant'],1,iden-and-quan-ju-de-beijing-duck-house-vancouver-4,iDen & Quan Ju De Beijing Duck House,False,https://www.yelp.com/biz/iden-and-quan-ju-de-beijing-duck-house-vancouver-4?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,72,3.5,
1410,ZipYjFEKnJmvveMLCmdguQ,63,456,475,46,46,412,46,46,942,181.0827878368822,1404.7855388184912,684.6562848306653,679.8078609364742,426.91076150184153,892.4036365549911,465.49287505314953,['Transport_Hub'],1,granville-station-vancouver,Granville Station,False,https://www.yelp.com/biz/granville-station-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,3.0,
1411,ZjFTVTIwPjwwva3DzNGsew,2,109,53,8,8,51,8,8,169,114.53350889386064,442.656594423618,298.74491553616207,308.4830155560568,201.3429220196817,411.30988168876206,209.96695966908035,['Restaurant'],1,the-italians-vancouver-2,The Italians,False,https://www.yelp.com/biz/the-italians-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,49,4.0,$$$
1412,ZjP4c7CN4BUaq8kwNKJA2Q,4,37,37,4,4,33,4,4,74,808.2271022380452,1150.9919909869989,923.7370079152873,867.8644692180527,830.9485396082505,960.6529375250897,129.70439791683918,['Fuel_Station'],1,16th-and-macdonald-chevron-town-pantry-vancouver,16th & MacDonald Chevron Town Pantry,False,https://www.yelp.com/biz/16th-and-macdonald-chevron-town-pantry-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,2.0,
1413,ZkF-Hw_9gyuVNCUuQMSjBw,0,9,11,1,1,11,1,1,20,118.19638231296229,118.19638231296229,118.19638231296229,118.19638231296229,118.19638231296229,118.19638231296229,0.0,['Restaurant'],1,edo-japan-vancouver-3,Edo Japan,False,https://www.yelp.com/biz/edo-japan-vancouver-3?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,9,4.0,
1414,ZkOBQWkcd_BjfozrKLDBSw,5,16,40,2,2,35,2,2,56,30.29618141807401,141.63160687410485,85.96389414608943,85.96389414608943,58.130037782081715,113.79775051009713,55.66771272801542,['Restaurant'],1,silvestre-deli-and-bistro-vancouver-2,Silvestre Deli & Bistro,False,https://www.yelp.com/biz/silvestre-deli-and-bistro-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,57,4.0,$$
1415,ZkgixINL2BzJFO7oiuBjiQ,11,56,45,6,6,34,6,6,102,221.70159750156395,1159.6445089466145,802.198277753149,909.7824637317063,631.7036053396688,1032.3966009816615,400.69299564199275,['Park'],1,ziplining-queen-elizabeth-park-vancouver,Ziplining Queen Elizabeth Park,False,https://www.yelp.com/biz/ziplining-queen-elizabeth-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,4.0,
1416,Zly6s0jKPSLbRcvjxaj3yg,5,53,75,6,6,70,6,6,128,275.6790386913547,638.1087729122612,408.94240570272683,389.0479015919312,343.5843127551235,422.2677526125042,78.68343985738068,['Restaurant'],1,sprig-vancouver-2,Sprig,False,https://www.yelp.com/biz/sprig-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,17,4.0,$$
1417,ZmHvAllcQiN_Tj3KtEc7Jg,4,43,33,3,3,29,3,3,76,528.7466113516966,934.8559882894584,712.6024528308957,674.2047588515317,601.4756851016141,804.530373570495,203.05468846888095,['Park'],1,jericho-beach-park-vancouver,Jericho Beach Park,False,https://www.yelp.com/biz/jericho-beach-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,4.5,
1418,ZmlOSws8Bsiu3uWsyldnpQ,3,17,13,1,1,10,1,1,30,42.58431353692144,42.58431353692144,42.58431353692144,42.58431353692144,42.58431353692144,42.58431353692144,0.0,['Restaurant'],1,sushi-express-bar-vancouver,Sushi Express Bar,False,https://www.yelp.com/biz/sushi-express-bar-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,4.0,
1419,ZrtDob4ytmEHGWXOPcpwww,5,32,52,5,5,47,5,5,86,30.064425635106776,451.6872264907698,267.9239958175646,286.16499951330434,171.53694448688765,400.1663829617546,228.62943847486696,['Restaurant'],1,fast-food-vancouver,Fast Food,False,https://www.yelp.com/biz/fast-food-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,3.0,
1420,ZuK-D7_UOgfPBu39Crpm1w,17,104,64,9,9,47,9,9,168,85.63381790112828,628.2686811016397,407.208023932224,385.34401012201386,363.138516252976,501.5887399186292,138.4502236656532,['Restaurant'],1,coquette-vancouver,Coquette,False,https://www.yelp.com/biz/coquette-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,4.5,
1421,_-8ejJfWv0xttOgqU8a0NA,12,78,44,7,7,32,7,7,124,117.98776597941934,368.4588273480239,248.91251872677094,226.4386224864533,206.78272380939742,307.96848382735254,101.18576001795512,['Restaurant'],1,homer-st-cafe-and-bar-vancouver,Homer St. Cafe and Bar,False,https://www.yelp.com/biz/homer-st-cafe-and-bar-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,339,3.5,$$
1422,_01o-KOyx7PLksDpFcKpdg,1,26,28,2,2,27,2,2,54,95.7680218068727,154.18346295724726,124.97574238205998,124.97574238205998,110.37188209446634,139.5796026696536,29.207720575187267,['Restaurant'],1,la-catrina-tacos-vancouver-2,La Catrina Tacos,False,https://www.yelp.com/biz/la-catrina-tacos-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,1.0,
1423,_0PHG03jzAKgrLgdA9iieQ,8,90,48,7,7,40,7,7,137,174.67756461993952,1163.7717819290544,607.2948890878482,548.8922158050157,457.4878483724907,724.3734822579736,266.8856338854829,['Restaurant'],1,haidilao-vancouver-vancouver-2,Haidilao - Vancouver,False,https://www.yelp.com/biz/haidilao-vancouver-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,42,4.0,
1424,_1Mn8FBU7TKq1vrVljBsWw,43,232,234,26,26,191,26,26,472,257.43621296468734,1277.6993701924882,799.4589592335267,832.1619991151608,598.2743262880608,1012.2907571597689,414.01643087170805,['Park'],1,ron-basford-park-vancouver,Ron Basford Park,False,https://www.yelp.com/biz/ron-basford-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,7,4.0,
1425,_2dCVIIuyMHXLXxtihLh4Q,13,58,56,8,8,43,8,8,114,245.26794272455112,703.4249305299496,479.67490729144225,483.6277165231378,357.504058966718,624.9695219883355,267.4654630216175,['Restaurant'],1,cest-si-bon-vancouver,C'est si bon,False,https://www.yelp.com/biz/cest-si-bon-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,14,2.5,$$
1426,_3TI4d58nH8xip1V1u---w,4,66,42,6,6,38,6,6,108,386.9976607675882,820.7235406362787,563.5208015283788,514.5833766900256,417.8184666711523,697.6508624636264,279.8323957924741,['Restaurant'],1,the-naam-vancouver-2,The Naam,False,https://www.yelp.com/biz/the-naam-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,605,3.5,$$
1427,_3UwHix7TshlnVBHmL3l4g,6,88,72,8,8,66,8,8,160,59.52099183824136,922.7705607614878,440.17703704638177,400.5858602363759,233.1902505092971,591.3190843460586,358.1288338367615,['Restaurant'],1,best-falafel-vancouver-4,Best Falafel,False,https://www.yelp.com/biz/best-falafel-vancouver-4?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,16,3.5,
1428,_4QGXIxJzsSDQgKtzKImZA,0,50,36,4,4,36,4,4,88,132.4264696834493,296.35558806750305,208.08051560415433,201.77000233283246,154.93360242917015,254.91691550781664,99.98331307864649,['Restaurant'],1,the-captains-boil-vancouver-7,The Captain's Boil,False,https://www.yelp.com/biz/the-captains-boil-vancouver-7?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,33,3.0,
1429,_4R46MNkwx9MeOyt0YfNxA,4,15,39,2,2,35,2,2,54,45.6005072214732,142.8578407789194,94.22917400019631,94.22917400019631,69.91484061083474,118.54350738955786,48.628666778723115,['Restaurant'],1,chambar-vancouver,Chambar,False,https://www.yelp.com/biz/chambar-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1521,4.0,$$$
1430,_5cGjnjBRku08-LcEjv0cA,8,97,121,11,11,113,11,11,222,78.93561270845298,565.5718051289168,382.27841977258936,416.1825332514479,288.92437530239476,482.83729577342297,193.9129204710282,['Restaurant'],1,blaze-gourmet-burgers-vancouver-3,Blaze Gourmet Burgers,False,https://www.yelp.com/biz/blaze-gourmet-burgers-vancouver-3?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,19,5.0,$$
1431,_734xg7ZVHgBrTxojRunyQ,5,33,79,6,6,74,6,6,112,101.92945496188494,649.870322001201,341.5124253637057,294.2160447915736,226.10835733035466,452.6316792924329,226.52332196207826,['Restaurant'],1,paulies-kitchen-vancouver,Paulies Kitchen,False,https://www.yelp.com/biz/paulies-kitchen-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,47,3.0,$$
1432,_9m8k88ualdBNyBUcSxhKw,13,72,65,8,8,52,8,8,136,119.2431378450516,1157.711498305305,679.9624761760298,680.4689825494461,464.68656442649046,965.2541645123101,500.56760008581966,['Park'],1,wall-street-community-garden-vancouver,Wall Street Community Garden,False,https://www.yelp.com/biz/wall-street-community-garden-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,4.0,
1433,_C6AqSLnXNNCmEEFq7cipA,5,67,77,7,7,72,7,7,144,268.4877670140391,857.2368946093584,475.4385661738656,414.9668657739348,370.3751236927625,523.3140942171008,152.9389705243383,['Restaurant'],1,la-tortilleria-vancouver,La Tortilleria,False,https://www.yelp.com/biz/la-tortilleria-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,30,3.0,$$
1434,_C85g_oWzlt55fsi_SknGw,13,56,154,10,10,141,10,10,211,256.9162468455736,928.1563761960278,466.2584063692328,398.67470960438357,310.04199554149693,537.5841543009717,227.54215875947477,['Bar' 'Restaurant'],2,mahonys-tavern-vancouver,Mahony's Tavern,False,https://www.yelp.com/biz/mahonys-tavern-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,215,3.0,$$
1435,_F94SBenBRQjumDQ0snVEA,3,42,38,5,5,35,5,5,80,159.70337652371722,439.6999403548274,279.3690105323666,234.98193148876825,161.28146001844314,401.178344276077,239.89688425763384,['Restaurant'],1,buddha-chay-restaurant-vancouver,Buddha Chay Restaurant,False,https://www.yelp.com/biz/buddha-chay-restaurant-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,2,4.0,
1436,_FilivvpCbfT3vac3P_oiA,27,172,258,20,20,231,20,20,433,57.269627303534335,837.9240617747904,418.9495065792639,425.8077900017698,275.15236558371544,508.78476033851143,233.632394754796,['Bar' 'Restaurant'],2,the-butcher-and-bullock-vancouver-3,The Butcher & Bullock,False,https://www.yelp.com/biz/the-butcher-and-bullock-vancouver-3?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,108,3.5,$$
1437,_HUpYjFI2-Z8WuMmdTlpKg,1,82,51,6,6,50,6,6,135,135.6356565344781,464.98038541968674,268.0490561225887,247.8846046875209,161.10582134125642,346.7682950572482,185.6624737159918,['Restaurant'],1,nebur-king-coffee-vancouver-2,Nebur King Coffee,False,https://www.yelp.com/biz/nebur-king-coffee-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,9,4.0,$
1438,_HmEgbofHpOL1djQLpBenQ,0,25,31,3,3,31,3,3,56,157.77698757512024,736.8924442765597,399.29815489857697,303.2250328440509,230.50101020958556,520.0587385603053,289.55772835071974,['Restaurant'],1,aquarium-cafe-vancouver,Aquarium Cafe,False,https://www.yelp.com/biz/aquarium-cafe-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,4.5,$
1439,_IBfaGM3WOVtZ-ANkEPmJw,10,63,44,7,7,34,6,6,106,141.28241474325682,643.600302716915,399.6978633315128,356.62455831848484,253.92683911322706,574.2620446577392,320.3352055445122,['Restaurant'],1,sushi-master-vancouver-3,Sushi Master,False,https://www.yelp.com/biz/sushi-master-vancouver-3?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,5,5.0,
1440,_ItmR4oTnTP-4-WL4LxLmw,17,50,64,6,6,47,6,6,118,150.95957862148353,609.0723851885974,365.7003863274287,379.0846557667579,218.7587953896994,477.7843144594109,259.0255190697115,['Restaurant'],1,one-bowl-vancouver,One Bowl,False,https://www.yelp.com/biz/one-bowl-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,12,4.0,
1441,_MWduI6DKnLYgvpq19kfWg,7,60,26,3,3,19,3,3,88,34.28622085597544,177.1788224771785,126.7098558473112,168.66452420877965,101.47537253237755,172.9216733429791,71.44630081060154,['Restaurant'],1,freshslice-pizza-vancouver-40,Freshslice Pizza,False,https://www.yelp.com/biz/freshslice-pizza-vancouver-40?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,13,2.5,$
1442,_Trgsl8TD-Mmt2Sn6Di1vQ,19,269,228,25,25,209,25,25,508,30.184176244590283,993.6821935981088,435.4933255197996,402.3622658809678,248.36346647125347,568.7655914717627,320.4021250005093,['Bar' 'Restaurant'],2,the-keg-steakhouse-bar-vancouver-6,The Keg Steakhouse + Bar,False,https://www.yelp.com/biz/the-keg-steakhouse-bar-vancouver-6?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,172,4.0,$$$
1443,_W2n7LHfjQmWtv_yca0xqQ,61,300,185,28,28,124,28,28,484,74.12894593302812,1258.0338350216264,590.1073674032378,559.5965701086054,339.74213285313186,881.5976051141317,541.8554722609999,['Bar' 'Restaurant'],2,osita-vancouver,Osita,False,https://www.yelp.com/biz/osita-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,3,3.0,
1444,_Xa0L-3Ne1A4lcgibI1q4Q,0,17,0,1,1,0,1,1,20,931.73420988006,931.73420988006,931.73420988006,931.73420988006,931.73420988006,931.73420988006,0.0,['Restaurant'],1,mui-ngo-gai-vancouver-2,Mui Ngo Gai,False,https://www.yelp.com/biz/mui-ngo-gai-vancouver-2?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,218,4.0,$
1445,_Xxsjm_mUn5yQ17TrBmRHg,33,257,257,28,28,224,28,28,522,56.32492977008216,1169.4129281789944,495.78212192395466,383.969427237815,256.41638113180045,714.2120972590178,457.79571612721736,['Bar' 'Restaurant'],2,west-oak-restaurant-vancouver,West Oak Restaurant,False,https://www.yelp.com/biz/west-oak-restaurant-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,258,3.5,$$$
1446,_ZnXDxNvFrcrIWOkEqN-JQ,5,29,15,3,3,10,3,3,44,572.9026751725606,773.422568844277,660.3219185410293,634.6405116062501,603.7715933894053,704.0315402252636,100.25994683585827,['Restaurant'],1,bambu-vancouver,BAMBU,False,https://www.yelp.com/biz/bambu-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,59,4.0,$$
1447,_aGG6e3dWYrKyFNpdK_vpA,5,30,23,3,3,18,3,3,53,16.199119705041298,207.4147169790912,139.55548563400893,195.05262021789423,105.62586996146777,201.23366859849273,95.60779863702496,['Restaurant'],1,sushi-maki-japanese-cuisine-vancouver,Sushi Maki Japanese Cuisine,False,https://www.yelp.com/biz/sushi-maki-japanese-cuisine-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,41,3.0,$
1448,_dzydUC3KF4yVBfpEOwiMw,16,56,34,4,4,18,4,4,90,716.8650790744819,1214.6764450821656,1008.0527506306945,1050.3347391830653,915.2935797523479,1143.0939100614119,227.80033030906395,['Park'],1,trafalgar-park-vancouver,Trafalgar Park,False,https://www.yelp.com/biz/trafalgar-park-vancouver?adjust_creative=NIcD8b9uXX3kw0W6kNfMVw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=NIcD8b9uXX3kw0W6kNfMVw,1,5.0,
